ID,name,userID,cpu,motherboard,ram,gpu,storage,psu
B6645,EurekaEurekaDAOKO,U1329,C29,M140,R32,G35,S8,P22
B6646,NyaronsYuiDECO*27,U1330,C41,M6,R50,G39,S12,P14
B6647,EurekaMafuUpliftSpice,U1330,C5,M129,R42,G49,S12,P16
B6648,UpliftSpiceEurekaDAOKO,U1330,C17,M128,R48,G51,S12,P24
B6649,DECO*27MafuMiku,U1330,C90,M359,R38,G34,S9,P14
B6650,YohYohMiku,U1330,C17,M96,R40,G13,S9,P21
B6651,MafuDAOKOMafu,U1331,C92,M361,R32,G49,S12,P19
B6652,FrouWombleNier,U1331,C75,M363,R49,G52,S12,P20
B6653,KradnessTeaTimeYoh,U1331,C31,M90,R50,G9,S7,P23
B6654,YoasobiDAOKOFrou,U1331,C16,M24,R37,G52,S10,P24
B6655,MikuKradnessDECO*27,U1331,C30,M41,R44,G49,S8,P17
B6656,DAOKOYohAimer,U1332,C29,M12,R49,G54,S13,P19
B6657,DAOKOUpliftSpiceWomble,U1332,C29,M137,R39,G16,S13,P13
B6658,KradnessYuiMiku,U1332,C3,M100,R36,G51,S13,P16
B6659,YuiYohTeaTime,U1332,C6,M152,R35,G34,S9,P18
B6660,DECO*27DECO*27Yoasobi,U1332,C78,M357,R30,G37,S10,P19
B6661,TeaTimeDECO*27Yoh,U1333,C5,M94,R33,G34,S8,P17
B6662,YohNyaronsDAOKO,U1333,C18,M29,R44,G50,S13,P16
B6663,NierWombleUpliftSpice,U1333,C4,M173,R36,G15,S12,P23
B6664,NierFrouAimer,U1333,C4,M140,R34,G36,S13,P19
B6665,EurekaAimerYoasobi,U1333,C41,M24,R44,G39,S13,P17
B6666,UpliftSpiceAimerMafu,U1334,C26,M138,R1,G11,S9,P24
B6667,FrouUpliftSpiceKradness,U1334,C29,M179,R34,G38,S11,P20
B6668,EurekaYuiMiku,U1334,C14,M99,R32,G15,S11,P19
B6669,NierNyaronsDAOKO,U1334,C6,M143,R34,G53,S10,P23
B6670,NierYoasobiFrou,U1334,C4,M92,R1,G33,S10,P15
B6671,UpliftSpiceYohDECO*27,U1335,C57,M257,R30,G38,S12,P22
B6672,YuiYuiYoh,U1335,C5,M137,R30,G52,S7,P17
B6673,DECO*27YohNier,U1335,C17,M8,R1,G35,S13,P14
B6674,NierKradnessNyarons,U1335,C41,M116,R34,G50,S12,P14
B6675,MafuKradnessDAOKO,U1335,C16,M97,R42,G12,S9,P17
B6676,MikuDECO*27Mafu,U1336,C29,M34,R43,G12,S10,P14
B6677,EurekaTeaTimeNier,U1336,C57,M226,R47,G33,S13,P17
B6678,WombleYoasobiNyarons,U1336,C4,M85,R36,G11,S11,P17
B6679,TeaTimeAimerYui,U1336,C31,M169,R33,G54,S7,P18
B6680,MikuNierDECO*27,U1336,C57,M308,R34,G37,S11,P19
B6681,DECO*27KradnessYoasobi,U1337,C5,M99,R37,G40,S12,P24
B6682,AimerYuiEureka,U1337,C4,M162,R43,G15,S13,P19
B6683,AimerMafuAimer,U1337,C16,M146,R43,G40,S13,P18
B6684,KradnessMafuNier,U1337,C3,M175,R34,G10,S13,P23
B6685,NierYuiMiku,U1337,C17,M175,R46,G52,S9,P20
B6686,MikuAimerMafu,U1338,C30,M1,R39,G12,S11,P21
B6687,AimerMikuMiku,U1338,C29,M45,R31,G53,S10,P14
B6688,DECO*27YoasobiYoasobi,U1338,C90,M370,R36,G16,S9,P17
B6689,MikuYoasobiEureka,U1338,C60,M228,R48,G40,S10,P14
B6690,MikuKradnessYoasobi,U1338,C108,M320,R45,G54,S7,P21
B6691,WombleWombleYui,U1339,C110,M327,R35,G15,S9,P21
B6692,AimerNierKradness,U1339,C92,M369,R48,G56,S13,P18
B6693,MafuFrouMiku,U1339,C58,M223,R40,G12,S8,P18
B6694,WombleAimerNyarons,U1339,C4,M124,R34,G37,S11,P18
B6695,WombleTeaTimeTeaTime,U1339,C56,M228,R42,G14,S8,P20
B6696,AimerYuiTeaTime,U1340,C17,M178,R33,G9,S13,P23
B6697,MafuYoasobiYoh,U1340,C14,M89,R42,G36,S7,P15
B6698,YuiMafuWomble,U1340,C30,M29,R33,G15,S9,P23
B6699,MafuMikuMafu,U1340,C4,M171,R34,G33,S12,P21
B6700,DECO*27MikuYui,U1340,C29,M141,R34,G40,S13,P14
B6701,FrouTeaTimeKradness,U1341,C16,M26,R42,G55,S10,P15
B6702,DAOKOYohDECO*27,U1341,C16,M160,R1,G37,S7,P17
B6703,MafuYohWomble,U1341,C91,M368,R44,G54,S11,P24
B6704,UpliftSpiceMafuKradness,U1341,C5,M157,R46,G9,S8,P17
B6705,DAOKOEurekaYoasobi,U1341,C41,M50,R32,G37,S8,P16
B6706,DAOKOKradnessAimer,U1342,C18,M166,R30,G51,S12,P22
B6707,KradnessTeaTimeDECO*27,U1342,C79,M362,R44,G40,S12,P21
B6708,FrouDAOKOMafu,U1342,C57,M253,R37,G12,S11,P22
B6709,DAOKOMikuYoh,U1342,C5,M141,R34,G39,S8,P24
B6710,YoasobiUpliftSpiceTeaTime,U1342,C16,M162,R36,G50,S13,P13
B6711,NierDAOKOWomble,U1343,C17,M11,R41,G35,S12,P13
B6712,DAOKOFrouMiku,U1343,C60,M304,R49,G39,S12,P21
B6713,AimerUpliftSpiceAimer,U1343,C26,M114,R41,G53,S10,P16
B6714,FrouEurekaNyarons,U1343,C30,M138,R42,G16,S10,P15
B6715,MafuKradnessYoasobi,U1343,C26,M96,R37,G38,S13,P14
B6716,EurekaWombleMiku,U1344,C56,M307,R32,G40,S12,P15
B6717,MikuNyaronsYui,U1344,C26,M114,R32,G11,S7,P18
B6718,EurekaEurekaNier,U1344,C41,M121,R43,G56,S7,P14
B6719,YoasobiMafuNyarons,U1344,C31,M106,R36,G38,S9,P22
B6720,UpliftSpiceYuiYoasobi,U1344,C16,M160,R36,G34,S7,P19
B6721,MafuWombleYui,U1345,C76,M373,R35,G38,S11,P16
B6722,YoasobiYoasobiFrou,U1345,C79,M375,R42,G52,S10,P21
B6723,YoasobiMafuDAOKO,U1345,C41,M112,R48,G55,S13,P16
B6724,YoasobiYuiYui,U1345,C56,M240,R31,G16,S8,P18
B6725,WombleDECO*27Yui,U1345,C41,M66,R1,G54,S11,P23
B6726,YohUpliftSpiceNier,U1346,C89,M369,R47,G15,S9,P17
B6727,MikuDECO*27Nier,U1346,C31,M164,R33,G35,S7,P21
B6728,NyaronsAimerWomble,U1346,C29,M137,R48,G40,S10,P15
B6729,DECO*27EurekaYoh,U1346,C57,M257,R42,G56,S12,P17
B6730,KradnessYohDECO*27,U1346,C29,M155,R30,G11,S8,P17
B6731,AimerEurekaMafu,U1347,C59,M306,R1,G55,S12,P14
B6732,YohDAOKOFrou,U1347,C29,M85,R31,G16,S7,P19
B6733,TeaTimeDAOKOTeaTime,U1347,C6,M143,R41,G55,S9,P14
B6734,KradnessYoasobiKradness,U1347,C29,M12,R30,G13,S8,P14
B6735,TeaTimeWombleDAOKO,U1347,C29,M168,R41,G14,S11,P18
B6736,EurekaMafuYui,U1348,C6,M102,R38,G12,S8,P17
B6737,KradnessTeaTimeNyarons,U1348,C79,M362,R43,G9,S12,P13
B6738,KradnessNyaronsNier,U1348,C110,M315,R46,G14,S9,P22
B6739,YoasobiNierEureka,U1348,C30,M126,R45,G56,S7,P21
B6740,YoasobiNyaronsEureka,U1348,C89,M369,R38,G51,S9,P15
B6741,MikuDAOKOYoh,U1349,C31,M145,R39,G10,S10,P15
B6742,NierDAOKONier,U1349,C41,M130,R43,G39,S12,P17
B6743,MikuNierMiku,U1349,C16,M11,R40,G11,S11,P20
B6744,YohEurekaMiku,U1349,C5,M96,R47,G12,S11,P19
B6745,NyaronsYuiMafu,U1349,C41,M130,R47,G39,S11,P14
B6746,TeaTimeMikuFrou,U1350,C29,M53,R32,G9,S9,P21
B6747,TeaTimeMikuTeaTime,U1350,C5,M171,R49,G50,S11,P16
B6748,DECO*27YuiYoh,U1350,C92,M374,R36,G52,S12,P23
B6749,TeaTimeWombleAimer,U1350,C60,M267,R38,G9,S11,P21
B6750,FrouYohNier,U1350,C31,M60,R49,G54,S9,P14
B6751,AimerDAOKOWomble,U1351,C92,M362,R30,G35,S10,P18
B6752,KradnessDAOKONier,U1351,C14,M110,R1,G35,S11,P16
B6753,NierFrouMiku,U1351,C30,M40,R37,G39,S8,P19
B6754,KradnessDECO*27Yoasobi,U1351,C74,M371,R33,G55,S10,P22
B6755,FrouWombleNier,U1351,C5,M165,R50,G53,S10,P18
B6756,YoasobiFrouDECO*27,U1352,C41,M21,R50,G54,S9,P17
B6757,MikuEurekaUpliftSpice,U1352,C29,M147,R48,G9,S8,P20
B6758,YohKradnessKradness,U1352,C29,M7,R34,G14,S11,P15
B6759,NierYohFrou,U1352,C29,M1,R50,G55,S10,P22
B6760,TeaTimeMikuNier,U1352,C5,M113,R44,G50,S12,P17
B6761,NierYoasobiMafu,U1353,C30,M28,R47,G15,S12,P20
B6762,NyaronsTeaTimeMafu,U1353,C77,M348,R31,G34,S10,P21
B6763,DECO*27UpliftSpiceWomble,U1353,C107,M324,R47,G50,S10,P13
B6764,NierFrouYui,U1353,C74,M365,R30,G56,S13,P20
B6765,YoasobiDECO*27Yui,U1353,C16,M145,R37,G55,S10,P13
B6766,FrouYuiWomble,U1354,C58,M245,R47,G49,S10,P13
B6767,TeaTimeFrouDECO*27,U1354,C3,M150,R49,G11,S7,P16
B6768,MafuUpliftSpiceEureka,U1354,C17,M157,R50,G35,S8,P19
B6769,DECO*27MikuMiku,U1354,C30,M173,R45,G9,S8,P14
B6770,TeaTimeUpliftSpiceYoasobi,U1354,C14,M125,R32,G34,S10,P15
B6771,YoasobiNyaronsYoasobi,U1355,C56,M272,R49,G37,S12,P18
B6772,MafuYohEureka,U1355,C41,M31,R39,G52,S13,P22
B6773,MikuFrouAimer,U1355,C89,M362,R36,G51,S9,P16
B6774,YuiYohEureka,U1355,C108,M324,R36,G34,S11,P24
B6775,FrouYohDAOKO,U1355,C31,M41,R42,G16,S10,P20
B6776,YuiYoasobiTeaTime,U1356,C107,M324,R50,G15,S13,P16
B6777,YuiNierDECO*27,U1356,C31,M37,R42,G35,S13,P22
B6778,FrouMafuKradness,U1356,C74,M371,R39,G37,S7,P20
B6779,AimerYuiYoh,U1356,C3,M147,R42,G16,S9,P13
B6780,DECO*27YuiYoasobi,U1356,C110,M320,R36,G50,S13,P21
B6781,FrouNierDECO*27,U1357,C26,M164,R34,G15,S8,P22
B6782,YohUpliftSpiceWomble,U1357,C58,M314,R37,G53,S9,P16
B6783,FrouAimerWomble,U1357,C30,M153,R41,G15,S13,P15
B6784,YuiTeaTimeNier,U1357,C74,M356,R31,G9,S9,P15
B6785,FrouEurekaEureka,U1357,C18,M124,R48,G13,S10,P18
B6786,AimerWombleMafu,U1358,C30,M91,R40,G53,S13,P16
B6787,EurekaYuiEureka,U1358,C58,M246,R49,G15,S7,P22
B6788,YoasobiYoasobiTeaTime,U1358,C4,M153,R33,G55,S13,P18
B6789,AimerYuiYoh,U1358,C5,M140,R47,G50,S7,P17
B6790,WombleTeaTimeYoasobi,U1358,C16,M157,R31,G51,S9,P24
B6791,FrouMikuDECO*27,U1359,C31,M57,R49,G11,S7,P24
B6792,UpliftSpiceYoasobiUpliftSpice,U1359,C58,M216,R34,G34,S12,P19
B6793,AimerTeaTimeNyarons,U1359,C26,M113,R48,G51,S13,P24
B6794,AimerFrouUpliftSpice,U1359,C4,M180,R31,G14,S7,P21
B6795,AimerUpliftSpiceUpliftSpice,U1359,C90,M352,R43,G53,S11,P22
B6796,FrouDECO*27DAOKO,U1360,C18,M19,R33,G51,S13,P18
B6797,AimerAimerUpliftSpice,U1360,C41,M138,R49,G9,S7,P17
B6798,YoasobiYoasobiYoh,U1360,C31,M63,R41,G12,S10,P19
B6799,NierTeaTimeAimer,U1360,C17,M126,R34,G49,S10,P17
B6800,WombleKradnessMiku,U1360,C17,M22,R32,G49,S12,P17
B6801,NierNyaronsKradness,U1361,C31,M27,R1,G16,S13,P21
B6802,DECO*27UpliftSpiceYoh,U1361,C18,M160,R47,G14,S8,P18
B6803,MafuUpliftSpiceTeaTime,U1361,C58,M235,R36,G53,S9,P13
B6804,NierYohNyarons,U1361,C57,M216,R38,G53,S13,P22
B6805,FrouMikuNier,U1361,C57,M219,R36,G33,S8,P23
B6806,TeaTimeYuiFrou,U1362,C60,M269,R45,G55,S7,P21
B6807,EurekaYoasobiFrou,U1362,C76,M370,R35,G36,S7,P20
B6808,EurekaDAOKOYoasobi,U1362,C29,M95,R33,G56,S11,P15
B6809,AimerAimerDAOKO,U1362,C30,M182,R44,G40,S11,P20
B6810,FrouWombleTeaTime,U1362,C76,M347,R33,G16,S11,P19
B6811,UpliftSpiceMafuYui,U1363,C16,M25,R32,G14,S13,P20
B6812,MikuYohMiku,U1363,C41,M61,R47,G13,S8,P17
B6813,EurekaMikuTeaTime,U1363,C30,M36,R42,G11,S7,P14
B6814,MafuDAOKODAOKO,U1363,C57,M221,R46,G36,S13,P24
B6815,AimerTeaTimeYoasobi,U1363,C79,M376,R30,G15,S11,P15
B6816,NyaronsUpliftSpiceWomble,U1364,C16,M89,R48,G15,S13,P16
B6817,TeaTimeFrouYoasobi,U1364,C16,M4,R37,G55,S9,P20
B6818,AimerDECO*27Nyarons,U1364,C16,M30,R39,G15,S11,P23
B6819,YohYuiUpliftSpice,U1364,C17,M181,R41,G55,S7,P24
B6820,YohTeaTimeYoasobi,U1364,C57,M309,R46,G36,S9,P24
B6821,AimerMafuDECO*27,U1365,C30,M46,R41,G34,S12,P14
B6822,MikuTeaTimeYui,U1365,C30,M176,R37,G33,S7,P16
B6823,UpliftSpiceDECO*27Yui,U1365,C41,M150,R42,G35,S10,P21
B6824,DAOKOWombleWomble,U1365,C31,M133,R44,G52,S11,P19
B6825,AimerYoasobiKradness,U1365,C29,M160,R35,G36,S12,P18
B6826,UpliftSpiceNyaronsYoasobi,U1366,C29,M169,R40,G34,S8,P13
B6827,MafuDECO*27Eureka,U1366,C17,M176,R33,G51,S12,P14
B6828,FrouMikuMafu,U1366,C60,M234,R31,G16,S7,P15
B6829,YuiNyaronsTeaTime,U1366,C58,M235,R34,G49,S12,P23
B6830,UpliftSpiceNyaronsYoasobi,U1366,C30,M128,R38,G53,S13,P13
B6831,YohYuiMafu,U1367,C29,M139,R40,G51,S11,P22
B6832,WombleYoasobiYoasobi,U1367,C26,M106,R46,G10,S10,P16
B6833,NyaronsNyaronsKradness,U1367,C92,M351,R35,G40,S10,P16
B6834,UpliftSpiceTeaTimeYoasobi,U1367,C6,M157,R32,G51,S10,P14
B6835,NierTeaTimeTeaTime,U1367,C41,M30,R43,G15,S13,P23
B6836,NierMikuUpliftSpice,U1368,C26,M171,R31,G9,S7,P15
B6837,MikuWombleNyarons,U1368,C41,M28,R38,G39,S9,P15
B6838,UpliftSpiceYuiNier,U1368,C3,M121,R43,G15,S10,P15
B6839,FrouMafuEureka,U1368,C31,M38,R33,G55,S7,P18
B6840,MikuDAOKOAimer,U1368,C4,M97,R33,G50,S8,P20
B6841,KradnessYuiTeaTime,U1369,C3,M120,R40,G35,S10,P21
B6842,WombleMafuMiku,U1369,C5,M167,R40,G40,S8,P18
B6843,FrouMikuYui,U1369,C18,M171,R38,G53,S11,P18
B6844,MafuUpliftSpiceYoh,U1369,C29,M66,R43,G15,S10,P23
B6845,NierKradnessKradness,U1369,C3,M166,R1,G10,S12,P14
B6846,YohYohDAOKO,U1370,C18,M110,R46,G36,S11,P19
B6847,KradnessKradnessYoh,U1370,C4,M136,R34,G55,S8,P15
B6848,DECO*27MafuKradness,U1370,C18,M127,R40,G15,S13,P14
B6849,FrouEurekaDECO*27,U1370,C18,M105,R31,G56,S9,P19
B6850,WombleTeaTimeTeaTime,U1370,C31,M107,R34,G33,S11,P22
B6851,EurekaDECO*27TeaTime,U1371,C29,M126,R37,G56,S9,P23
B6852,FrouMafuTeaTime,U1371,C30,M54,R37,G40,S13,P16
B6853,KradnessTeaTimeFrou,U1371,C73,M374,R33,G50,S9,P16
B6854,MikuWombleUpliftSpice,U1371,C57,M244,R46,G51,S13,P16
B6855,KradnessDAOKOMafu,U1371,C30,M23,R38,G52,S12,P17
B6856,YohTeaTimeYui,U1372,C17,M162,R46,G50,S9,P18
B6857,YoasobiMafuUpliftSpice,U1372,C4,M127,R50,G49,S7,P18
B6858,MikuYuiDECO*27,U1372,C29,M1,R48,G33,S12,P15
B6859,YohFrouMiku,U1372,C41,M67,R42,G33,S12,P14
B6860,UpliftSpiceAimerDECO*27,U1372,C17,M97,R31,G39,S8,P19
B6861,WombleEurekaMiku,U1373,C29,M167,R45,G16,S13,P17
B6862,WombleAimerKradness,U1373,C26,M166,R47,G49,S7,P15
B6863,AimerUpliftSpiceYui,U1373,C6,M130,R30,G51,S9,P22
B6864,AimerNierAimer,U1373,C30,M34,R38,G54,S9,P23
B6865,YuiYuiNier,U1373,C18,M1,R44,G15,S12,P19
B6866,YuiMafuNier,U1374,C30,M53,R47,G15,S12,P22
B6867,EurekaKradnessMafu,U1374,C14,M184,R44,G51,S8,P13
B6868,YuiNierFrou,U1374,C109,M315,R34,G9,S9,P24
B6869,YuiKradnessMafu,U1374,C74,M358,R39,G35,S9,P16
B6870,MikuWombleNier,U1374,C41,M57,R35,G37,S13,P22
B6871,NierEurekaYui,U1375,C109,M315,R34,G52,S13,P20
B6872,NyaronsUpliftSpiceAimer,U1375,C5,M169,R48,G9,S12,P19
B6873,KradnessAimerYui,U1375,C6,M146,R33,G54,S13,P16
B6874,DAOKOMikuDAOKO,U1375,C58,M234,R37,G56,S10,P15
B6875,MafuYuiYoasobi,U1375,C31,M30,R46,G11,S11,P18
B6876,NyaronsTeaTimeWomble,U1376,C6,M169,R39,G15,S11,P19
B6877,YoasobiWombleNyarons,U1376,C6,M152,R41,G33,S8,P22
B6878,YuiNyaronsMiku,U1376,C41,M130,R45,G11,S10,P16
B6879,YohDAOKOYui,U1376,C3,M109,R48,G36,S13,P23
B6880,DECO*27MikuYui,U1376,C14,M144,R35,G55,S7,P15
B6881,WombleNyaronsUpliftSpice,U1377,C91,M348,R46,G38,S11,P15
B6882,KradnessTeaTimeNier,U1377,C17,M162,R42,G14,S11,P16
B6883,YohNierNier,U1377,C4,M99,R42,G34,S13,P24
B6884,YuiWombleYoasobi,U1377,C17,M177,R33,G14,S9,P23
B6885,DAOKOUpliftSpiceKradness,U1377,C77,M370,R40,G56,S9,P18
B6886,EurekaDAOKOYui,U1378,C18,M145,R45,G13,S11,P14
B6887,NyaronsTeaTimeNyarons,U1378,C6,M128,R38,G54,S7,P21
B6888,WombleYohDECO*27,U1378,C78,M354,R35,G10,S7,P21
B6889,UpliftSpiceTeaTimeFrou,U1378,C3,M97,R32,G10,S12,P24
B6890,FrouYohEureka,U1378,C26,M113,R32,G54,S13,P16
B6891,WombleTeaTimeWomble,U1379,C14,M141,R46,G9,S12,P24
B6892,NyaronsNyaronsTeaTime,U1379,C4,M147,R36,G9,S7,P22
B6893,YuiNierWomble,U1379,C41,M135,R37,G36,S9,P14
B6894,KradnessMafuDECO*27,U1379,C26,M2,R33,G13,S10,P13
B6895,FrouNyaronsUpliftSpice,U1379,C31,M65,R43,G37,S10,P17
B6896,DECO*27KradnessMafu,U1380,C41,M99,R35,G12,S12,P17
B6897,NierYuiMiku,U1380,C26,M95,R35,G10,S11,P20
B6898,MafuYoasobiAimer,U1380,C5,M150,R31,G40,S7,P23
B6899,TeaTimeDECO*27Miku,U1380,C30,M136,R45,G13,S9,P17
B6900,YoasobiYoasobiNier,U1380,C108,M315,R46,G12,S10,P24
B6901,NyaronsKradnessAimer,U1381,C90,M377,R43,G54,S13,P22
B6902,KradnessTeaTimeNyarons,U1381,C75,M357,R45,G33,S13,P15
B6903,NyaronsDECO*27Mafu,U1381,C31,M177,R41,G16,S10,P13
B6904,YuiDAOKODAOKO,U1381,C4,M148,R31,G11,S7,P23
B6905,YohKradnessDECO*27,U1381,C30,M26,R48,G14,S12,P21
B6906,DAOKOAimerAimer,U1382,C14,M123,R47,G10,S8,P21
B6907,KradnessNyaronsWomble,U1382,C6,M114,R31,G36,S7,P14
B6908,YoasobiKradnessMiku,U1382,C57,M305,R43,G15,S9,P14
B6909,YoasobiNyaronsEureka,U1382,C18,M142,R44,G15,S7,P17
B6910,KradnessAimerYui,U1382,C29,M142,R30,G13,S7,P23
B6911,WombleNierEureka,U1383,C78,M372,R38,G38,S10,P21
B6912,YohMikuFrou,U1383,C3,M87,R41,G36,S8,P22
B6913,DECO*27YoasobiEureka,U1383,C26,M32,R41,G38,S9,P19
B6914,NyaronsTeaTimeMafu,U1383,C31,M100,R44,G33,S10,P15
B6915,AimerYoasobiTeaTime,U1383,C30,M93,R32,G51,S11,P13
B6916,DAOKOMikuWomble,U1384,C78,M371,R34,G53,S7,P24
B6917,DECO*27NyaronsUpliftSpice,U1384,C30,M34,R39,G12,S7,P17
B6918,AimerNierYoh,U1384,C3,M130,R46,G11,S12,P24
B6919,YoasobiNyaronsDECO*27,U1384,C26,M113,R40,G12,S7,P22
B6920,UpliftSpiceYohEureka,U1384,C59,M233,R46,G49,S13,P22
B6921,WombleDECO*27TeaTime,U1385,C4,M92,R35,G34,S11,P20
B6922,KradnessMafuNyarons,U1385,C29,M144,R38,G11,S11,P21
B6923,MafuYohNier,U1385,C14,M106,R1,G54,S13,P18
B6924,FrouMikuDAOKO,U1385,C41,M95,R48,G33,S12,P23
B6925,YohFrouWomble,U1385,C26,M159,R31,G50,S11,P20
B6926,DAOKOYohDAOKO,U1386,C26,M28,R1,G10,S13,P23
B6927,MafuKradnessEureka,U1386,C31,M10,R30,G56,S9,P18
B6928,UpliftSpiceMikuTeaTime,U1386,C56,M235,R31,G36,S9,P19
B6929,YuiYohAimer,U1386,C17,M106,R46,G9,S10,P22
B6930,AimerYoasobiDAOKO,U1386,C77,M375,R38,G39,S11,P23
B6931,WombleTeaTimeDAOKO,U1387,C16,M120,R49,G10,S8,P19
B6932,DECO*27YoasobiDECO*27,U1387,C30,M132,R36,G11,S8,P13
B6933,YuiNyaronsYoh,U1387,C109,M317,R41,G35,S8,P14
B6934,KradnessYuiKradness,U1387,C5,M150,R35,G33,S13,P22
B6935,DAOKOYuiMafu,U1387,C6,M173,R39,G51,S13,P20
B6936,KradnessYohUpliftSpice,U1388,C92,M372,R44,G14,S9,P21
B6937,TeaTimeFrouYoasobi,U1388,C91,M348,R34,G37,S11,P21
B6938,NierWombleEureka,U1388,C31,M34,R40,G36,S10,P17
B6939,DECO*27YuiYoh,U1388,C58,M313,R33,G13,S10,P21
B6940,NierYohNier,U1388,C108,M315,R49,G33,S10,P22
B6941,NyaronsNierDECO*27,U1389,C58,M266,R30,G9,S8,P21
B6942,DECO*27TeaTimeYoh,U1389,C18,M120,R33,G49,S13,P19
B6943,WombleTeaTimeDECO*27,U1389,C6,M173,R36,G14,S7,P17
B6944,NierDAOKOMafu,U1389,C92,M349,R49,G53,S12,P15
B6945,TeaTimeWombleKradness,U1389,C92,M377,R42,G10,S7,P13
B6946,EurekaYoasobiWomble,U1390,C4,M170,R1,G50,S9,P13
B6947,FrouUpliftSpiceYoh,U1390,C6,M151,R49,G16,S11,P16
B6948,YohDAOKOAimer,U1390,C31,M143,R44,G33,S10,P13
B6949,KradnessNyaronsDAOKO,U1390,C16,M21,R47,G33,S8,P19
B6950,TeaTimeDAOKOTeaTime,U1390,C4,M95,R37,G55,S10,P22
B6951,KradnessYuiMafu,U1391,C60,M253,R33,G14,S8,P14
B6952,WombleYuiYoasobi,U1391,C60,M270,R34,G9,S12,P19
B6953,YuiMafuUpliftSpice,U1391,C31,M88,R45,G10,S7,P17
B6954,KradnessKradnessKradness,U1391,C31,M103,R42,G38,S10,P19
B6955,KradnessWombleWomble,U1391,C18,M156,R42,G33,S9,P21
B6956,MafuDAOKONier,U1392,C29,M40,R33,G37,S10,P13
B6957,DECO*27DECO*27UpliftSpice,U1392,C60,M223,R39,G15,S11,P16
B6958,DAOKOMikuYui,U1392,C5,M89,R47,G36,S7,P18
B6959,MafuMikuAimer,U1392,C5,M182,R50,G55,S11,P18
B6960,MafuYohNier,U1392,C18,M150,R36,G15,S11,P18
B6961,YohYoasobiMafu,U1393,C58,M246,R32,G40,S9,P23
B6962,DECO*27WombleUpliftSpice,U1393,C3,M114,R40,G52,S10,P16
B6963,YuiEurekaKradness,U1393,C3,M108,R50,G56,S12,P17
B6964,YoasobiAimerDAOKO,U1393,C4,M156,R41,G12,S13,P17
B6965,AimerEurekaDAOKO,U1393,C26,M25,R48,G34,S7,P14
B6966,AimerDAOKOAimer,U1394,C56,M258,R36,G37,S10,P17
B6967,YuiNyaronsNier,U1394,C56,M222,R32,G13,S11,P15
B6968,TeaTimeNierYoasobi,U1394,C59,M244,R35,G53,S9,P19
B6969,YuiYuiKradness,U1394,C79,M351,R42,G38,S9,P17
B6970,YuiMafuNyarons,U1394,C59,M269,R42,G39,S11,P20
B6971,EurekaMafuUpliftSpice,U1395,C5,M127,R33,G35,S8,P17
B6972,FrouDECO*27Aimer,U1395,C4,M139,R32,G40,S11,P13
B6973,YoasobiYohFrou,U1395,C58,M246,R43,G55,S9,P18
B6974,UpliftSpiceYohTeaTime,U1395,C31,M90,R41,G14,S7,P14
B6975,FrouEurekaUpliftSpice,U1395,C41,M17,R46,G55,S8,P23
B6976,TeaTimeYohFrou,U1396,C58,M223,R45,G11,S10,P22
B6977,WombleDAOKONyarons,U1396,C4,M128,R32,G12,S12,P19
B6978,YuiUpliftSpiceDAOKO,U1396,C29,M2,R48,G10,S9,P18
B6979,UpliftSpiceAimerYoasobi,U1396,C26,M86,R39,G50,S10,P22
B6980,AimerFrouYui,U1396,C18,M132,R35,G40,S7,P22
B6981,TeaTimeEurekaUpliftSpice,U1397,C76,M374,R33,G15,S12,P13
B6982,EurekaUpliftSpiceNyarons,U1397,C16,M183,R46,G10,S13,P15
B6983,DECO*27FrouDECO*27,U1397,C41,M132,R44,G12,S9,P17
B6984,FrouEurekaYoh,U1397,C60,M226,R39,G39,S13,P18
B6985,NierAimerNier,U1397,C75,M375,R49,G10,S9,P22
B6986,FrouFrouMiku,U1398,C16,M143,R31,G38,S13,P24
B6987,DAOKOFrouKradness,U1398,C60,M233,R35,G51,S8,P18
B6988,DAOKOAimerWomble,U1398,C57,M221,R36,G10,S13,P18
B6989,NyaronsTeaTimeDECO*27,U1398,C59,M220,R39,G49,S9,P18
B6990,UpliftSpiceFrouYoasobi,U1398,C78,M372,R50,G39,S13,P14
B6991,DECO*27UpliftSpiceWomble,U1399,C26,M18,R49,G53,S11,P20
B6992,UpliftSpiceWombleWomble,U1399,C3,M147,R37,G40,S12,P21
B6993,WombleEurekaNyarons,U1399,C110,M329,R37,G33,S13,P13
B6994,FrouYuiEureka,U1399,C30,M168,R44,G13,S7,P14
B6995,YohKradnessMiku,U1399,C6,M180,R32,G15,S13,P17
B6996,UpliftSpiceDAOKOYoasobi,U1400,C78,M363,R32,G54,S9,P14
B6997,DECO*27YuiEureka,U1400,C89,M350,R43,G11,S13,P14
B6998,TeaTimeAimerDECO*27,U1400,C41,M98,R42,G54,S11,P20
B6999,YuiAimerDAOKO,U1400,C89,M369,R47,G53,S10,P18
B7000,EurekaNierMafu,U1400,C92,M372,R44,G11,S7,P21
B7001,DAOKODECO*27Nier,U1401,C16,M97,R42,G13,S9,P18
B7002,MafuWombleYui,U1401,C14,M157,R50,G11,S10,P17
B7003,DAOKOWombleFrou,U1401,C109,M327,R47,G50,S9,P19
B7004,NierKradnessDAOKO,U1401,C3,M112,R37,G50,S7,P20
B7005,YohFrouEureka,U1401,C31,M160,R44,G12,S12,P20
